V240001,version,V243001,V243002,V243050,V243051,V243052,V243053,V243054,V243060,V243061,V243062,V243063,V245001,V245010
219609,ANES2024TimeSeries_20250808,VA,51,20240905,212956,20240905,223110,.,20241203,204436,20241203,212840,-1. Inapplicable,-1. Inapplicable
219621,ANES2024TimeSeries_20250808,KY,21,20240815,050634,20240815,055315,.,20241123,031950,20241231,143855,-1. Inapplicable,-1. Inapplicable
219674,ANES2024TimeSeries_20250808,MS,28,20240823,130102,20240823,132344,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
219697,ANES2024TimeSeries_20250808,GA,13,20240813,221426,20240813,225749,.,20250131,113044,20250201,162354,-1. Inapplicable,-1. Inapplicable
219703,ANES2024TimeSeries_20250808,TX,48,20240813,172435,20240813,181644,.,20250122,112434,20250122,123407,-1. Inapplicable,-1. Inapplicable
219709,ANES2024TimeSeries_20250808,GA,13,20241019,105027,20241019,112529,.,20241129,160458,20241129,164445,-1. Inapplicable,-1. Inapplicable
219715,ANES2024TimeSeries_20250808,TX,NA,.,NA,.,NA,20241025,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
219745,ANES2024TimeSeries_20250808,AL,01,20240901,185447,20240901,204926,.,20241127,201155,20241128,185405,-1. Inapplicable,-1. Inapplicable
219756,ANES2024TimeSeries_20250808,AL,01,20240814,111614,20240814,121752,.,20241119,002941,20241119,003122,-1. Inapplicable,-1. Inapplicable
219776,ANES2024TimeSeries_20250808,FL,12,20240816,094900,20240816,104247,.,20241126,164510,20241126,174256,-1. Inapplicable,-1. Inapplicable
219794,ANES2024TimeSeries_20250808,GA,NA,.,NA,.,NA,20241030,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
219835,ANES2024TimeSeries_20250808,TX,48,20241007,160903,.,-1,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
219841,ANES2024TimeSeries_20250808,TX,48,20240813,000719,20240813,013620,.,20250117,143143,20250117,155646,-1. Inapplicable,-1. Inapplicable
219853,ANES2024TimeSeries_20250808,TX,48,20240813,182126,20240813,192433,.,20241118,221337,20241118,221438,-1. Inapplicable,-1. Inapplicable
219888,ANES2024TimeSeries_20250808,TX,48,20240818,140609,20240818,145031,.,20241122,161133,20241122,165342,-1. Inapplicable,-1. Inapplicable
219894,ANES2024TimeSeries_20250808,FL,12,20240812,154022,20240812,163239,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
219900,ANES2024TimeSeries_20250808,KY,21,20240813,182301,20240813,190523,.,20241126,092436,20241126,152842,-1. Inapplicable,-1. Inapplicable
220006,ANES2024TimeSeries_20250808,KY,21,20240825,193606,20240825,201323,.,20241114,181225,20241114,181238,-1. Inapplicable,-1. Inapplicable
220035,ANES2024TimeSeries_20250808,TX,48,20240901,145428,20240901,164902,.,20241227,171348,20241227,215816,-1. Inapplicable,-1. Inapplicable
220047,ANES2024TimeSeries_20250808,FL,12,20240926,105223,20240926,120231,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
220059,ANES2024TimeSeries_20250808,TX,48,20240822,144630,20240822,155912,.,20241123,130157,20241123,145722,-1. Inapplicable,-1. Inapplicable
220088,ANES2024TimeSeries_20250808,LA,22,20240812,195620,20240812,215116,.,20241115,150049,20241115,150115,-1. Inapplicable,-1. Inapplicable
220094,ANES2024TimeSeries_20250808,NC,37,20240813,184835,20241015,214943,.,20241119,184119,20241119,184135,-1. Inapplicable,-1. Inapplicable
220100,ANES2024TimeSeries_20250808,VA,51,20240921,212122,20241012,002825,.,20241230,002340,.,-1,-1. Inapplicable,-1. Inapplicable
220124,ANES2024TimeSeries_20250808,FL,12,20240828,183047,20240901,102055,.,20241220,162214,20241220,173142,-1. Inapplicable,-1. Inapplicable
220142,ANES2024TimeSeries_20250808,SC,45,20240815,111516,20240815,121049,.,20241120,190315,20241120,200754,-1. Inapplicable,-1. Inapplicable
220171,ANES2024TimeSeries_20250808,TX,48,20240819,151219,20240819,170112,.,20241115,094416,20241115,094428,-1. Inapplicable,-1. Inapplicable
220183,ANES2024TimeSeries_20250808,AL,01,20240819,215723,20240819,230601,.,20241122,154229,20241122,170215,-1. Inapplicable,-1. Inapplicable
220189,ANES2024TimeSeries_20250808,AL,01,20240814,090926,20240814,120124,.,20241202,164413,20241203,091612,-1. Inapplicable,-1. Inapplicable
220202,ANES2024TimeSeries_20250808,LA,22,20240831,123126,20240831,160439,.,20241114,100731,20241114,100740,-1. Inapplicable,-1. Inapplicable
220220,ANES2024TimeSeries_20250808,KY,21,20240924,151017,20240924,154919,.,20241231,164245,20241231,180935,-1. Inapplicable,-1. Inapplicable
220244,ANES2024TimeSeries_20250808,TX,48,20240925,100040,20240925,132208,.,20250211,101525,20250211,123227,-1. Inapplicable,-1. Inapplicable
220262,ANES2024TimeSeries_20250808,KY,21,20240826,145441,20240826,164509,.,20241204,012754,20241204,032452,-1. Inapplicable,-1. Inapplicable
220274,ANES2024TimeSeries_20250808,FL,12,20240813,103757,20240813,111836,.,20250120,071321,20250120,080359,-1. Inapplicable,-1. Inapplicable
220279,ANES2024TimeSeries_20250808,TX,48,20240815,143013,20240815,213309,.,20241201,152504,20241201,173845,-1. Inapplicable,-1. Inapplicable
220303,ANES2024TimeSeries_20250808,KY,21,20240820,152427,20240820,162053,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
220315,ANES2024TimeSeries_20250808,MS,28,20240925,110338,20240925,121616,.,20241125,152649,20241127,103516,-1. Inapplicable,-1. Inapplicable
220321,ANES2024TimeSeries_20250808,SC,45,20240819,092044,20240819,110440,.,20241120,205333,20241120,215032,-1. Inapplicable,-1. Inapplicable
220327,ANES2024TimeSeries_20250808,TX,48,20240929,144545,20240929,152543,.,20241201,123143,20241201,134941,-1. Inapplicable,-1. Inapplicable
220339,ANES2024TimeSeries_20250808,KY,21,20240921,111802,20240921,120335,.,20250116,124211,20250116,135855,-1. Inapplicable,-1. Inapplicable
220380,ANES2024TimeSeries_20250808,FL,12,20240812,185527,20240812,211319,.,20241119,161341,20241119,161352,-1. Inapplicable,-1. Inapplicable
220398,ANES2024TimeSeries_20250808,FL,12,20240905,152559,20240905,164838,.,20241201,094057,20241201,103119,-1. Inapplicable,-1. Inapplicable
220416,ANES2024TimeSeries_20250808,TX,NA,.,NA,.,NA,20241029,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
220428,ANES2024TimeSeries_20250808,AL,01,20240921,155440,20240921,164713,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
220458,ANES2024TimeSeries_20250808,TX,48,20240814,135514,20240814,145258,.,20241203,195153,20241203,204630,-1. Inapplicable,-1. Inapplicable
220464,ANES2024TimeSeries_20250808,TX,48,20240813,132749,20240813,150829,.,20241119,210737,20241119,210827,-1. Inapplicable,-1. Inapplicable
220470,ANES2024TimeSeries_20250808,GA,13,20240923,151441,.,-1,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
220476,ANES2024TimeSeries_20250808,FL,12,20240911,182918,20240911,195427,.,20241118,195210,20241118,195238,-1. Inapplicable,-1. Inapplicable
220481,ANES2024TimeSeries_20250808,TX,NA,.,NA,.,NA,20241026,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
220493,ANES2024TimeSeries_20250808,GA,13,20240812,201602,20240812,230500,.,20241126,200009,20241126,224651,-1. Inapplicable,-1. Inapplicable
220508,ANES2024TimeSeries_20250808,FL,12,20240825,150245,20240825,180854,.,20241208,141137,20241208,163341,-1. Inapplicable,-1. Inapplicable
220531,ANES2024TimeSeries_20250808,FL,12,20240823,201653,20240823,213751,.,20241124,130714,20241124,143135,-1. Inapplicable,-1. Inapplicable
220549,ANES2024TimeSeries_20250808,FL,NA,.,NA,.,NA,20241029,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
220561,ANES2024TimeSeries_20250808,FL,12,20240814,105747,20240814,114414,.,20241119,163248,20241119,163300,-1. Inapplicable,-1. Inapplicable
220631,ANES2024TimeSeries_20250808,GA,13,20240816,132155,20240816,152150,.,20241125,131249,20241125,142718,-1. Inapplicable,-1. Inapplicable
220661,ANES2024TimeSeries_20250808,GA,13,20240815,160044,20240825,125135,.,20241126,085807,20241126,104752,-1. Inapplicable,-1. Inapplicable
220666,ANES2024TimeSeries_20250808,GA,13,20240819,141010,20240819,144248,.,20241113,234717,20241113,234722,-1. Inapplicable,-1. Inapplicable
220702,ANES2024TimeSeries_20250808,MD,24,20240902,111119,20240902,121934,.,20241203,131324,20241203,145310,-1. Inapplicable,-1. Inapplicable
220719,ANES2024TimeSeries_20250808,NC,NA,.,NA,.,NA,20241027,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
220760,ANES2024TimeSeries_20250808,NC,37,20241009,205606,20241009,215859,.,20241219,095132,20241219,131136,-1. Inapplicable,-1. Inapplicable
220778,ANES2024TimeSeries_20250808,NC,37,20240815,211017,20240815,214825,.,20241214,215748,20250214,101518,-1. Inapplicable,-1. Inapplicable
220813,ANES2024TimeSeries_20250808,VA,51,20240901,121519,20240901,133030,.,20241220,150418,20241220,155737,-1. Inapplicable,-1. Inapplicable
220819,ANES2024TimeSeries_20250808,VA,51,20240826,084443,20240826,095044,.,20241119,090556,20241119,090607,-1. Inapplicable,-1. Inapplicable
220852,ANES2024TimeSeries_20250808,FL,12,20240813,181051,20240813,193519,.,20241202,161532,20241202,164806,-1. Inapplicable,-1. Inapplicable
220858,ANES2024TimeSeries_20250808,FL,12,20240921,185304,20240921,193730,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
220882,ANES2024TimeSeries_20250808,GA,13,20240818,125847,20240930,092614,.,20241114,005623,20241114,013816,-1. Inapplicable,-1. Inapplicable
220893,ANES2024TimeSeries_20250808,FL,12,20240817,202958,20240819,170255,.,20250115,191714,20250115,202759,-1. Inapplicable,-1. Inapplicable
220922,ANES2024TimeSeries_20250808,GA,13,20240821,193606,20241019,132010,.,20241203,200506,20241203,214132,-1. Inapplicable,-1. Inapplicable
220946,ANES2024TimeSeries_20250808,FL,12,20240817,213915,20240817,223907,.,20241122,153100,20241122,163102,-1. Inapplicable,-1. Inapplicable
220960,ANES2024TimeSeries_20250808,NC,37,20240816,181808,20240816,193918,.,20241124,182323,20241124,202654,-1. Inapplicable,-1. Inapplicable
220984,ANES2024TimeSeries_20250808,GA,13,20240817,150658,20240817,173455,.,20241204,195228,20241204,221430,-1. Inapplicable,-1. Inapplicable
221037,ANES2024TimeSeries_20250808,NC,37,20240818,122646,20241018,111850,.,20241125,143912,20241231,135940,-1. Inapplicable,-1. Inapplicable
221043,ANES2024TimeSeries_20250808,NC,37,20241012,000823,20241012,020436,.,20241220,183014,20241220,201003,-1. Inapplicable,-1. Inapplicable
221067,ANES2024TimeSeries_20250808,FL,12,20240821,114237,20240821,131949,.,20241126,132318,20241126,141957,-1. Inapplicable,-1. Inapplicable
221073,ANES2024TimeSeries_20250808,VA,51,20241014,130204,20241014,140140,.,20241114,053841,20241114,053850,-1. Inapplicable,-1. Inapplicable
221138,ANES2024TimeSeries_20250808,TX,48,20240826,180306,20240826,190032,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221144,ANES2024TimeSeries_20250808,VA,51,20240923,093524,20240923,105234,.,20241205,115526,20241205,131202,-1. Inapplicable,-1. Inapplicable
221162,ANES2024TimeSeries_20250808,GA,13,20240830,163538,20240830,202926,.,20241204,132944,.,-1,-1. Inapplicable,-1. Inapplicable
221180,ANES2024TimeSeries_20250808,NC,37,20240910,152944,20240910,162107,.,20250116,093842,20250116,102400,-1. Inapplicable,-1. Inapplicable
221186,ANES2024TimeSeries_20250808,NC,37,20240826,181333,20240826,185527,.,20250201,193229,20250201,205731,-1. Inapplicable,-1. Inapplicable
221198,ANES2024TimeSeries_20250808,NC,37,20240823,093308,20240823,111853,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221210,ANES2024TimeSeries_20250808,NC,37,20240905,104923,20240905,211104,.,20241201,142214,20241201,152636,-1. Inapplicable,-1. Inapplicable
221222,ANES2024TimeSeries_20250808,VA,51,20240921,090945,20240921,111750,.,20241124,113620,20241124,124317,-1. Inapplicable,-1. Inapplicable
221263,ANES2024TimeSeries_20250808,VA,51,20240816,224119,20240818,230129,.,20241219,181658,20241219,185618,-1. Inapplicable,-1. Inapplicable
221305,ANES2024TimeSeries_20250808,NC,NA,.,NA,.,NA,20241022,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221311,ANES2024TimeSeries_20250808,FL,12,20240816,203506,20240816,211758,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221317,ANES2024TimeSeries_20250808,GA,NA,.,NA,.,NA,20241029,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221346,ANES2024TimeSeries_20250808,FL,12,20240812,213403,20240812,222406,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221358,ANES2024TimeSeries_20250808,TX,48,20240825,123021,20240825,134156,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221382,ANES2024TimeSeries_20250808,NC,37,20240816,172805,20240816,180858,.,20250219,185534,20250219,193543,-1. Inapplicable,-1. Inapplicable
221388,ANES2024TimeSeries_20250808,NC,NA,.,NA,.,NA,20241030,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221406,ANES2024TimeSeries_20250808,TX,48,20240826,143421,20240826,180403,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221433,ANES2024TimeSeries_20250808,GA,13,20240817,165647,20240817,224147,.,20250121,123825,20250121,150120,-1. Inapplicable,-1. Inapplicable
221445,ANES2024TimeSeries_20250808,FL,12,20240923,174356,20240923,192747,.,20241127,151024,20241127,163034,-1. Inapplicable,-1. Inapplicable
221457,ANES2024TimeSeries_20250808,GA,13,20240923,184640,20240923,194942,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221469,ANES2024TimeSeries_20250808,NC,37,20240825,210608,20240825,214724,.,20241122,082850,20241122,091136,-1. Inapplicable,-1. Inapplicable
221474,ANES2024TimeSeries_20250808,GA,13,20240817,125027,20240817,132328,.,20241125,113955,20241125,121411,-1. Inapplicable,-1. Inapplicable
221486,ANES2024TimeSeries_20250808,MD,24,20241010,153219,20241010,162747,.,20241122,224504,20241122,233749,-1. Inapplicable,-1. Inapplicable
221492,ANES2024TimeSeries_20250808,FL,12,20241030,065500,20241030,223744,.,20250117,231832,20250208,223703,-1. Inapplicable,-1. Inapplicable
221510,ANES2024TimeSeries_20250808,FL,12,20240817,110723,20240817,122835,.,20241204,001244,20241213,100035,-1. Inapplicable,-1. Inapplicable
221522,ANES2024TimeSeries_20250808,FL,12,20240918,135608,20241029,170251,.,20250210,211533,20250210,230035,-1. Inapplicable,-1. Inapplicable
221527,ANES2024TimeSeries_20250808,NC,37,20240815,112401,20240819,145248,.,20250125,143813,20250125,153539,-1. Inapplicable,-1. Inapplicable
221545,ANES2024TimeSeries_20250808,GA,13,20240814,080147,20240814,105534,.,20241123,143325,20241123,154022,-1. Inapplicable,-1. Inapplicable
221551,ANES2024TimeSeries_20250808,FL,12,20240824,205518,.,-1,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221563,ANES2024TimeSeries_20250808,NC,NA,.,NA,.,NA,20241029,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221569,ANES2024TimeSeries_20250808,GA,13,20240823,193113,20240823,203706,.,20241121,004005,20241121,013957,-1. Inapplicable,-1. Inapplicable
221581,ANES2024TimeSeries_20250808,NC,37,20240929,170208,20240929,203202,.,20250131,082322,20250131,094730,-1. Inapplicable,-1. Inapplicable
221586,ANES2024TimeSeries_20250808,FL,12,20241015,184950,20241015,192645,.,20241122,112211,20241122,134835,-1. Inapplicable,-1. Inapplicable
221592,ANES2024TimeSeries_20250808,NC,37,20240909,183918,20240909,194434,.,20241222,090034,20241222,100429,-1. Inapplicable,-1. Inapplicable
221604,ANES2024TimeSeries_20250808,NC,NA,.,NA,.,NA,20241027,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221610,ANES2024TimeSeries_20250808,NC,37,20240813,160026,20240813,180104,.,20250101,163006,20250101,175157,-1. Inapplicable,-1. Inapplicable
221616,ANES2024TimeSeries_20250808,NC,37,20240829,120028,20240829,131240,.,20241214,121830,.,-1,-1. Inapplicable,-1. Inapplicable
221645,ANES2024TimeSeries_20250808,MD,24,20240827,161654,20240827,174427,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221651,ANES2024TimeSeries_20250808,GA,13,20240812,141534,20240812,205940,.,20241203,190237,20241203,215820,-1. Inapplicable,-1. Inapplicable
221675,ANES2024TimeSeries_20250808,NC,37,20240821,185250,20240821,201039,.,20250117,203011,20250117,213144,-1. Inapplicable,-1. Inapplicable
221687,ANES2024TimeSeries_20250808,FL,NA,.,NA,.,NA,20241104,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221693,ANES2024TimeSeries_20250808,GA,13,20240905,141217,20240905,152036,.,20241203,123733,20241203,133031,-1. Inapplicable,-1. Inapplicable
221698,ANES2024TimeSeries_20250808,FL,12,20240828,130406,20240828,140843,.,20250118,123158,20250118,134941,-1. Inapplicable,-1. Inapplicable
221704,ANES2024TimeSeries_20250808,FL,12,20240816,213008,20240816,230705,.,20241220,190627,20241220,202353,-1. Inapplicable,-1. Inapplicable
221722,ANES2024TimeSeries_20250808,NC,37,20240812,154751,20241009,160651,.,20241121,102609,20241121,113031,-1. Inapplicable,-1. Inapplicable
221728,ANES2024TimeSeries_20250808,FL,12,20240824,075130,.,-1,.,20250117,065010,20250118,125857,-1. Inapplicable,-1. Inapplicable
221751,ANES2024TimeSeries_20250808,VA,51,20240812,202443,20240812,211104,.,20241205,130023,20241205,140535,-1. Inapplicable,-1. Inapplicable
221757,ANES2024TimeSeries_20250808,FL,12,20240814,200536,20240920,184405,.,20241201,140530,20241202,202447,-1. Inapplicable,-1. Inapplicable
221768,ANES2024TimeSeries_20250808,AL,01,20240830,235238,20240831,002329,.,20241122,204144,20241122,212009,-1. Inapplicable,-1. Inapplicable
221774,ANES2024TimeSeries_20250808,AL,01,20240830,115142,20241017,004726,.,20250106,163122,20250107,151349,-1. Inapplicable,-1. Inapplicable
221786,ANES2024TimeSeries_20250808,AR,05,20241004,131604,20241004,143424,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221792,ANES2024TimeSeries_20250808,AR,05,20240819,152440,20240819,155548,.,20241125,194229,20241125,201140,-1. Inapplicable,-1. Inapplicable
221816,ANES2024TimeSeries_20250808,LA,22,20240824,163834,20240824,214412,.,20241118,195736,20241118,195743,-1. Inapplicable,-1. Inapplicable
221822,ANES2024TimeSeries_20250808,LA,NA,.,NA,.,NA,20241028,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
221834,ANES2024TimeSeries_20250808,MS,28,20240814,145211,20240814,154107,.,20241202,221545,20241202,230027,-1. Inapplicable,-1. Inapplicable
221869,ANES2024TimeSeries_20250808,OK,40,20240823,181814,20240823,193330,.,20241214,151354,20250131,190055,-1. Inapplicable,-1. Inapplicable
221881,ANES2024TimeSeries_20250808,OK,40,20240923,122643,20240926,142843,.,20241124,094108,20241124,102850,-1. Inapplicable,-1. Inapplicable
221911,ANES2024TimeSeries_20250808,OK,40,20241003,162709,20241003,170935,.,20241118,212022,20241118,212029,-1. Inapplicable,-1. Inapplicable
221959,ANES2024TimeSeries_20250808,TN,47,20240820,171314,20240820,204405,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
222001,ANES2024TimeSeries_20250808,TN,47,20240923,234542,20240924,003627,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
222018,ANES2024TimeSeries_20250808,TX,48,20240824,164930,20240824,180924,.,20241205,000623,20250217,121106,-1. Inapplicable,-1. Inapplicable
222066,ANES2024TimeSeries_20250808,VA,51,20240901,170509,20241016,081924,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
222107,ANES2024TimeSeries_20250808,OK,40,20240921,180459,20240921,184310,.,20250210,162724,20250210,170818,-1. Inapplicable,-1. Inapplicable
222124,ANES2024TimeSeries_20250808,TX,48,20240813,010156,20241012,202501,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
222159,ANES2024TimeSeries_20250808,TX,48,20240813,201351,20240815,162250,.,20241126,022909,20241126,030640,-1. Inapplicable,-1. Inapplicable
222189,ANES2024TimeSeries_20250808,OK,40,20240915,114641,20240915,125642,.,20250116,165154,20250116,180001,-1. Inapplicable,-1. Inapplicable
222194,ANES2024TimeSeries_20250808,AL,01,20240817,195055,.,-1,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
222200,ANES2024TimeSeries_20250808,AL,01,20240812,142231,20240812,150614,.,20241122,155116,20241122,170312,-1. Inapplicable,-1. Inapplicable
222218,ANES2024TimeSeries_20250808,AL,01,20241004,074427,20241004,085333,.,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
222247,ANES2024TimeSeries_20250808,SC,NA,.,NA,.,NA,20241026,.,NA,.,NA,-1. Inapplicable,-1. Inapplicable
