id,part_id,typ_human,category
23859570,236,84,Mystery
23859570,217,100,Mystery
23859570,206,40,Mystery
23859570,98,88,Mystery
23859570,353,80,Mystery
23860669,72,95,Mystery
23860669,22,75,Mystery
23860669,148,95,Mystery
23860669,180,77,Mystery
23860669,234,95,Mystery
23860669,307,67,Mystery
23860669,309,75,Mystery
23860669,311,90,Mystery
23860669,108,100,Mystery
23860669,489,66,Mystery
23860669,421,98,Mystery
23860669,493,86,Mystery
23891348,50,0,Other
23891348,105,65,Other
23891348,132,6,Other
23891348,172,5,Other
23891348,204,0,Other
23891348,368,6,Other
23891348,388,38,Other
23891348,444,1,Other
23891348,30,6,Other
23906737,410,100,Mystery
23906737,338,87,Mystery
23906737,315,70,Mystery
23906737,26,72,Mystery
23906737,175,100,Mystery
23906737,93,59,Mystery
23906737,56,15,Mystery
23906737,226,65,Mystery
23906737,425,80,Mystery
23906815,7,89,Mystery
23906815,126,73,Mystery
23906815,494,31,Mystery
23906815,46,35,Mystery
23906815,429,57,Mystery
23906815,419,80,Mystery
23906815,465,91,Mystery
23906815,381,51,Mystery
23906815,318,93,Mystery
23906815,305,100,Mystery
23906815,165,100,Mystery
23906815,401,100,Mystery
23907159,40,0,Other
23907159,157,11,Other
23907159,212,24,Other
23907159,262,12,Other
23907159,287,81,Other
23907159,308,28,Other
23907159,351,4,Other
23907159,469,15,Other
23907159,339,9,Other
23982566,27,91,Mystery
23982566,97,67,Mystery
23982566,138,100,Mystery
23982566,184,98,Mystery
23982566,215,76,Mystery
23982566,259,72,Mystery
23982566,302,99,Mystery
23982566,428,98,Mystery
23982566,497,56,Mystery
24075788,478,61,Other
24075788,319,100,Other
24075788,285,82,Other
24075788,168,23,Other
24075788,173,82,Other
24075788,13,23,Other
24075788,252,35,Other
24079620,354,100,Other
24079620,443,71,Other
24079620,399,99,Other
24079620,364,88,Other
24079620,333,92,Other
24079620,101,53,Other
24079620,220,80,Other
24079620,147,93,Other
24079620,117,95,Other
24079620,28,98,Other
24079620,227,32,Other
24090245,81,8,Other
24090245,99,15,Other
24090245,197,0,Other
24090245,303,2,Other
24090245,343,15,Other
24090245,392,20,Other
24090245,405,10,Other
24090245,456,31,Other
24090245,128,0,Other
24090245,33,3,Other
24161742,479,0,Other
24161742,353,0,Other
24161742,236,54,Other
24161742,217,19,Other
24161742,206,45,Other
24161742,98,20,Other
24161742,44,18,Other
24161742,8,5,Other
24261114,159,65,Other
24261114,344,42,Other
24261114,325,60,Other
24261114,320,5,Other
24261114,276,3,Other
24261114,54,66,Other
24261114,130,13,Other
24261114,155,10,Other
24288966,31,0,Other
24288966,96,23,Other
24288966,143,25,Other
24288966,201,12,Other
24288966,223,0,Other
24288966,286,56,Other
24288966,424,81,Other
24288966,407,76,Other
24292133,46,23,Mystery
24292133,7,88,Mystery
24292133,494,73,Mystery
24292133,465,96,Mystery
24292133,429,14,Mystery
24292133,401,100,Mystery
24292133,419,70,Mystery
24292133,318,94,Mystery
24292133,305,0,Mystery
24292133,165,98,Mystery
24292133,126,80,Mystery
24292133,381,66,Mystery
2430165,231,100,Mystery
2430165,109,62,Mystery
2430165,150,99,Mystery
2430165,153,98,Mystery
2430165,237,100,Mystery
2430165,440,91,Mystery
2430165,342,77,Mystery
2430165,418,98,Mystery
2430165,47,96,Mystery
2430165,460,100,Mystery
2430165,313,100,Mystery
2430165,18,56,Mystery
2430961,2,68,Other
2430961,79,7,Other
2430961,414,0,Other
2430961,80,0,Other
2430961,139,75,Other
2430961,225,80,Other
2430961,230,39,Other
2430961,316,58,Other
2430961,363,15,Other
2430961,406,5,Other
24331791,375,100,Mystery
24331791,348,92,Mystery
24331791,304,95,Mystery
24331791,12,51,Mystery
24331791,129,82,Mystery
24331791,154,79,Mystery
24331791,472,99,Mystery
24331791,53,100,Mystery
24331791,492,58,Mystery
24331791,300,100,Mystery
24331791,288,84,Mystery
24379162,76,37,Other
24379162,121,65,Other
24379162,255,57,Other
24379162,432,86,Other
24379162,341,20,Other
24379162,373,59,Other
24379162,389,25,Other
24379162,426,76,Other
24379162,36,67,Other
24379162,190,0,Other
2443407,124,76,Mystery
2443407,221,37,Mystery
2443407,264,95,Mystery
2443407,271,100,Mystery
2443407,284,88,Mystery
2443407,310,100,Mystery
2443407,326,87,Mystery
2443407,422,72,Mystery
2443407,19,78,Mystery
2443407,65,83,Mystery
24464209,155,10,Other
24464209,159,85,Other
24464209,320,4,Other
24464209,325,36,Other
24464209,344,34,Other
24464209,130,31,Other
24464209,276,56,Other
24464209,54,68,Other
2447527,286,71,Mystery
2447527,407,86,Mystery
2447527,223,0,Mystery
2447527,31,85,Mystery
2447527,143,60,Mystery
2447527,96,73,Mystery
2447527,424,81,Mystery
2447527,201,94,Mystery
24485326,494,39,Other
24485326,465,73,Other
24485326,429,40,Other
24485326,401,15,Other
24485326,419,10,Other
24485326,305,97,Other
24485326,165,37,Other
24485326,126,34,Other
24485326,46,13,Other
24485326,7,69,Other
24485326,381,4,Other
24485326,318,22,Other
24489800,378,55,Other
24489800,462,82,Other
24489800,453,30,Other
24489800,324,2,Other
24489800,216,23,Other
24489800,188,20,Other
24489800,140,75,Other
24489800,77,73,Other
24489800,14,86,Other
24489800,261,80,Other
24489800,75,75,Other
2454349,347,30,Mystery
2454349,279,75,Mystery
2454349,277,94,Mystery
2454349,205,100,Mystery
2454349,92,79,Mystery
2454349,1,88,Mystery
2454349,455,63,Mystery
2454349,441,100,Mystery
24658777,430,40,Other
24658777,352,61,Other
24658777,349,78,Other
24658777,191,67,Other
24658777,162,67,Other
24658777,151,29,Other
24658777,88,45,Other
24658777,66,58,Other
24658777,3,14,Other
24658777,473,90,Other
24658777,362,90,Other
24677332,405,0,Other
24677332,392,0,Other
24677332,343,5,Other
24677332,303,4,Other
24677332,197,0,Other
24677332,128,0,Other
24677332,99,8,Other
24677332,81,10,Other
24677332,33,2,Other
24677332,456,51,Other
24697444,99,74,Mystery
24697444,81,66,Mystery
24697444,33,73,Mystery
24697444,456,41,Mystery
24697444,128,98,Mystery
24697444,197,96,Mystery
24697444,303,93,Mystery
24697444,343,90,Mystery
24697444,392,56,Mystery
24697444,405,81,Mystery
24734233,113,0,Mystery
24734233,181,63,Mystery
24734233,51,77,Mystery
24734233,468,83,Mystery
24734233,436,85,Mystery
24734233,411,7,Mystery
24734233,107,87,Mystery
24734233,265,70,Mystery
24734233,4,77,Mystery
24734233,384,81,Mystery
24743980,264,54,Mystery
24743980,422,71,Mystery
24743980,326,7,Mystery
24743980,310,80,Mystery
24743980,284,13,Mystery
24743980,271,85,Mystery
24743980,221,54,Mystery
24743980,124,51,Mystery
24743980,65,5,Mystery
24743980,19,32,Mystery
2477587,320,1,Other
2477587,325,30,Other
2477587,344,58,Other
2477587,159,75,Other
2477587,276,13,Other
2477587,54,28,Other
2477587,130,28,Other
2477587,155,0,Other
24800612,436,18,Other
24800612,4,79,Other
24800612,51,0,Other
24800612,107,64,Other
24800612,113,13,Other
24800612,181,89,Other
24800612,265,0,Other
24800612,384,10,Other
24800612,411,34,Other
24800612,468,27,Other
24808324,179,70,Other
24808324,149,3,Other
24808324,361,10,Other
24808324,70,36,Other
24808324,24,7,Other
24808324,323,0,Other
24808324,84,0,Other
24808324,336,0,Other
24808324,241,75,Other
24808324,427,29,Other
24808324,454,78,Other
24825454,379,89,Other
24825454,34,94,Other
24825454,43,28,Other
24825454,133,0,Other
24825454,177,6,Other
24825454,207,30,Other
24825454,464,54,Other
24825454,413,26,Other
24825454,275,12,Other
24825454,356,0,Other
24867690,193,22,Other
24867690,41,10,Other
24867690,58,90,Other
24867690,135,0,Other
24867690,142,0,Other
24867690,161,0,Other
24867690,467,43,Other
24867690,466,0,Other
24867690,253,0,Other
24867690,435,25,Other
24889505,115,57,Other
24889505,116,33,Other
24889505,496,66,Other
24889505,480,0,Other
24889505,409,100,Other
24889505,397,0,Other
24889505,346,0,Other
24889505,274,11,Other
24889505,244,5,Other
24889505,16,36,Other
249515,437,59,Other
249515,11,2,Other
249515,63,35,Other
249515,86,22,Other
249515,134,10,Other
249515,202,0,Other
249515,228,30,Other
249515,281,17,Other
249515,282,24,Other
249515,328,6,Other
2500128,419,90,Mystery
2500128,494,67,Mystery
2500128,465,64,Mystery
2500128,429,63,Mystery
2500128,381,60,Mystery
2500128,401,100,Mystery
2500128,305,0,Mystery
2500128,165,100,Mystery
2500128,126,93,Mystery
2500128,46,64,Mystery
2500128,7,53,Mystery
2500128,318,93,Mystery
25004840,475,60,Other
25004840,298,16,Other
25004840,243,0,Other
25004840,178,0,Other
25004840,296,11,Other
25004840,164,30,Other
25004840,393,7,Other
25004840,170,27,Other
25004840,402,0,Other
25004840,17,61,Other
25004840,158,0,Other
25004840,59,79,Other
25007439,387,5,Other
25007439,297,0,Other
25007439,269,80,Other
25007439,254,26,Other
25007439,240,39,Other
25007439,203,2,Other
25007439,187,35,Other
25007439,60,12,Other
25007439,6,0,Other
25007439,250,20,Other
25028579,100,11,Other
25028579,403,8,Other
25028579,396,30,Other
25028579,377,10,Other
25028579,299,15,Other
25028579,68,10,Other
25028579,232,14,Other
25028579,199,25,Other
25028579,152,15,Other
25028579,291,0,Other
25050154,450,40,Other
25050154,141,100,Other
25050154,171,24,Other
25050154,213,59,Other
25050154,218,0,Other
25050154,263,12,Other
25050154,380,66,Other
25050154,383,2,Other
25050154,483,70,Other
25050154,38,0,Other
25050154,57,31,Other
25076646,25,83,Mystery
25076646,90,90,Mystery
25076646,160,75,Mystery
25076646,238,28,Mystery
25076646,337,100,Mystery
25076646,355,93,Mystery
25076646,376,90,Mystery
25076646,448,37,Mystery
25076646,474,50,Mystery
25076646,61,91,Mystery
25076646,174,91,Mystery
25126094,459,56,Mystery
25126094,118,69,Mystery
25126094,189,100,Mystery
25126094,266,69,Mystery
25126094,306,91,Mystery
25126094,340,100,Mystery
25126094,386,90,Mystery
25126094,391,85,Mystery
25126094,103,37,Mystery
25190716,81,63,Other
25190716,33,5,Other
25190716,456,56,Other
25190716,99,18,Other
25190716,128,87,Other
25190716,197,0,Other
25190716,303,20,Other
25190716,343,60,Other
25190716,392,15,Other
25190716,405,7,Other
2524508,473,100,Mystery
2524508,191,100,Mystery
2524508,352,100,Mystery
2524508,349,69,Mystery
2524508,151,56,Mystery
2524508,88,89,Mystery
2524508,430,96,Mystery
2524508,162,100,Mystery
2524508,362,95,Mystery
2524508,3,91,Mystery
2524508,66,92,Mystery
25280045,490,81,Other
25280045,37,77,Other
25280045,55,73,Other
25280045,87,30,Other
25280045,145,51,Other
25280045,423,20,Other
25280045,195,45,Other
25280045,290,29,Other
25280045,366,0,Other
25280045,372,58,Other
2530617,277,92,Mystery
2530617,92,94,Mystery
2530617,347,80,Mystery
2530617,441,100,Mystery
2530617,455,70,Mystery
2530617,205,100,Mystery
2530617,279,58,Mystery
2530617,1,92,Mystery
25314657,8,89,Mystery
25314657,44,100,Mystery
25314657,98,100,Mystery
25314657,206,80,Mystery
25314657,217,100,Mystery
25314657,236,97,Mystery
25314657,353,100,Mystery
25314657,479,100,Mystery
25318368,68,40,Mystery
25318368,403,57,Mystery
25318368,100,73,Mystery
25318368,199,85,Mystery
25318368,232,85,Mystery
25318368,291,75,Mystery
25318368,299,72,Mystery
25318368,377,51,Mystery
25318368,396,60,Mystery
25318368,152,85,Mystery
25365022,117,32,Mystery
25365022,101,37,Mystery
25365022,28,68,Mystery
25365022,227,32,Mystery
25365022,333,80,Mystery
25365022,354,100,Mystery
25365022,364,69,Mystery
25365022,399,100,Mystery
25365022,443,100,Mystery
25365022,220,96,Mystery
25365022,147,91,Mystery
25386880,313,100,Mystery
25386880,460,79,Mystery
25386880,440,92,Mystery
25386880,418,96,Mystery
25386880,342,70,Mystery
25386880,153,98,Mystery
25386880,231,80,Mystery
25386880,150,59,Mystery
25386880,109,62,Mystery
25386880,47,100,Mystery
25386880,18,60,Mystery
25386880,237,100,Mystery
25417402,189,53,Other
25417402,266,7,Other
25417402,340,0,Other
25417402,306,6,Other
25417402,391,40,Other
25417402,459,93,Other
25417402,118,0,Other
25417402,386,21,Other
25417402,103,32,Other
25426028,172,50,Other
25426028,50,57,Other
25426028,105,89,Other
25426028,132,0,Other
25426028,204,0,Other
25426028,368,0,Other
25426028,388,76,Other
25426028,444,0,Other
25426028,30,0,Other
2542734,61,33,Other
2542734,90,74,Other
2542734,160,45,Other
2542734,174,78,Other
2542734,355,48,Other
2542734,474,30,Other
2542734,337,40,Other
2542734,376,71,Other
2542734,238,1,Other
2542734,25,82,Other
2542734,448,46,Other
25459857,458,86,Mystery
25459857,416,97,Mystery
25459857,412,69,Mystery
25459857,335,45,Mystery
25459857,239,90,Mystery
25459857,192,84,Mystery
25459857,317,1,Mystery
25459857,146,100,Mystery
25459857,104,80,Mystery
25459857,69,99,Mystery
25459857,35,80,Mystery
25459857,176,0,Mystery
25465007,284,10,Other
25465007,422,69,Other
25465007,326,31,Other
25465007,310,0,Other
25465007,271,46,Other
25465007,221,39,Other
25465007,124,15,Other
25465007,65,64,Other
25465007,19,18,Other
25465007,264,35,Other
2546580,185,80,Mystery
2546580,91,92,Mystery
2546580,48,87,Mystery
2546580,463,100,Mystery
2546580,330,4,Mystery
2546580,345,72,Mystery
2546580,211,87,Mystery
2546580,374,14,Mystery
2546580,268,100,Mystery
25476279,414,91,Other
25476279,406,100,Other
25476279,316,68,Other
25476279,363,84,Other
25476279,80,100,Other
25476279,225,80,Other
25476279,139,29,Other
25476279,2,74,Other
25476279,79,80,Other
25476279,230,83,Other
254836,32,21,Mystery
254836,49,0,Mystery
254836,112,84,Mystery
254836,461,50,Mystery
254836,267,73,Mystery
254836,321,55,Mystery
254836,390,100,Mystery
254836,415,71,Mystery
254836,446,11,Mystery
254836,144,0,Mystery
254836,229,40,Mystery
25490517,204,100,Mystery
25490517,444,100,Mystery
25490517,30,96,Mystery
25490517,50,73,Mystery
25490517,105,64,Mystery
25490517,132,100,Mystery
25490517,172,75,Mystery
25490517,368,97,Mystery
25490517,388,91,Mystery
25601004,343,95,Mystery
25601004,392,33,Mystery
25601004,81,80,Mystery
25601004,99,68,Mystery
25601004,128,100,Mystery
25601004,197,100,Mystery
25601004,303,86,Mystery
25601004,456,30,Mystery
25601004,405,78,Mystery
25601004,33,86,Mystery
256139,3,67,Other
256139,66,56,Other
256139,88,35,Other
256139,151,43,Other
256139,162,0,Other
256139,191,0,Other
256139,349,76,Other
256139,352,24,Other
256139,362,35,Other
256139,430,3,Other
256139,473,5,Other
25642701,247,58,Other
25642701,224,20,Other
25642701,222,20,Other
25642701,167,21,Other
25642701,404,17,Other
25642701,10,55,Other
25642701,431,60,Other
25642701,385,83,Other
25642701,74,40,Other
25646646,418,26,Other
25646646,440,58,Other
25646646,18,100,Other
25646646,460,0,Other
25646646,109,78,Other
25646646,47,0,Other
25646646,342,63,Other
25646646,313,76,Other
25646646,237,0,Other
25646646,231,0,Other
25646646,153,3,Other
25646646,150,16,Other
25685779,27,14,Other
25685779,97,65,Other
25685779,138,45,Other
25685779,184,82,Other
25685779,215,29,Other
25685779,302,26,Other
25685779,428,30,Other
25685779,497,61,Other
25685779,259,33,Other
25687130,249,65,Mystery
25687130,442,87,Mystery
25687130,434,56,Mystery
25687130,270,86,Mystery
25687130,122,93,Mystery
25687130,106,100,Mystery
25687130,39,87,Mystery
25695097,93,69,Mystery
25695097,26,76,Mystery
25695097,56,57,Mystery
25695097,175,94,Mystery
25695097,226,35,Mystery
25695097,425,60,Mystery
25695097,410,100,Mystery
25695097,338,86,Mystery
25695097,315,83,Mystery
25702810,196,9,Other
25702810,452,0,Other
25702810,445,13,Other
25702810,360,4,Other
25702810,186,0,Other
25702810,331,1,Other
25702810,52,0,Other
25702810,102,0,Other
25702810,283,32,Other
25702810,257,100,Other
25702810,329,0,Other
25702865,230,53,Mystery
25702865,2,64,Mystery
25702865,79,1,Mystery
25702865,139,64,Mystery
25702865,225,68,Mystery
25702865,316,63,Mystery
25702865,80,0,Mystery
25702865,406,0,Mystery
25702865,414,58,Mystery
25702865,363,13,Mystery
25750396,460,50,Mystery
25750396,440,51,Mystery
25750396,418,4,Mystery
25750396,342,6,Mystery
25750396,313,50,Mystery
25750396,18,49,Mystery
25750396,231,0,Mystery
25750396,153,0,Mystery
25750396,150,0,Mystery
25750396,47,0,Mystery
25750396,109,51,Mystery
25750396,237,51,Mystery
25775142,10,61,Mystery
25775142,222,90,Mystery
25775142,431,78,Mystery
25775142,404,12,Mystery
25775142,247,89,Mystery
25775142,224,70,Mystery
25775142,74,100,Mystery
25775142,167,76,Mystery
25775142,385,96,Mystery
25796602,99,63,Mystery
25796602,128,100,Mystery
25796602,197,100,Mystery
25796602,343,70,Mystery
25796602,303,74,Mystery
25796602,33,75,Mystery
25796602,456,37,Mystery
25796602,81,72,Mystery
25796602,392,86,Mystery
25796602,405,70,Mystery
25807197,7,37,Mystery
25807197,46,81,Mystery
25807197,126,23,Mystery
25807197,165,10,Mystery
25807197,381,53,Mystery
25807197,401,0,Mystery
25807197,419,35,Mystery
25807197,429,41,Mystery
25807197,465,66,Mystery
25807197,494,9,Mystery
25807197,318,44,Mystery
25807197,305,86,Mystery
2586059,147,4,Other
2586059,117,72,Other
2586059,28,73,Other
2586059,399,0,Other
2586059,364,10,Other
2586059,443,0,Other
2586059,333,3,Other
2586059,101,95,Other
2586059,227,60,Other
2586059,220,0,Other
2586059,354,16,Other
25894428,14,86,Mystery
25894428,188,100,Mystery
25894428,140,65,Mystery
25894428,77,91,Mystery
25894428,75,100,Mystery
25894428,324,67,Mystery
25894428,261,70,Mystery
25894428,453,40,Mystery
25894428,462,58,Mystery
25894428,216,67,Mystery
25894428,378,90,Mystery
2593313,258,2,Other
2593313,256,0,Other
2593313,198,16,Other
2593313,272,64,Other
2593313,114,25,Other
2593313,417,45,Other
2593313,457,0,Other
2593313,471,1,Other
2593313,394,91,Other
2593313,15,10,Other
26010656,428,83,Mystery
26010656,302,97,Mystery
26010656,259,69,Mystery
26010656,497,79,Mystery
26010656,184,100,Mystery
26010656,138,100,Mystery
26010656,97,37,Mystery
26010656,27,71,Mystery
26010656,215,88,Mystery
26041,445,78,Other
26041,52,62,Other
26041,102,5,Other
26041,186,13,Other
26041,196,69,Other
26041,257,41,Other
26041,283,39,Other
26041,329,67,Other
26041,331,27,Other
26041,452,43,Other
26041,360,33,Other
2610296,347,77,Mystery
2610296,279,87,Mystery
2610296,277,96,Mystery
2610296,205,100,Mystery
2610296,92,86,Mystery
2610296,1,76,Mystery
2610296,455,68,Mystery
2610296,441,100,Mystery
26112908,301,40,Other
26112908,369,0,Other
26112908,439,10,Other
26112908,477,0,Other
26112908,235,7,Other
26112908,136,0,Other
26112908,78,15,Other
26112908,273,0,Other
26112908,9,60,Other
26112908,219,19,Other
26157215,166,100,Mystery
26157215,156,90,Mystery
26157215,127,90,Mystery
26157215,67,46,Mystery
26157215,371,100,Mystery
26157215,447,88,Mystery
26157215,449,38,Mystery
26157215,200,83,Mystery
26157215,294,69,Mystery
26157215,488,50,Mystery
26174205,451,0,Other
26174205,433,31,Other
26174205,357,93,Other
26174205,312,20,Other
26174205,5,15,Other
26174205,62,0,Other
26174205,110,3,Other
26174205,120,0,Other
26174205,214,0,Other
26174205,183,34,Other
26174205,486,25,Other
26174205,365,28,Other
2621717,278,0,Other
2621717,438,0,Other
2621717,398,0,Other
2621717,327,0,Other
2621717,248,8,Other
2621717,246,0,Other
2621717,163,0,Other
2621717,131,0,Other
2621717,111,0,Other
2621717,89,16,Other
2621717,482,0,Other
2621717,21,0,Other
2628,27,56,Other
2628,497,63,Other
2628,97,68,Other
2628,138,5,Other
2628,184,74,Other
2628,428,10,Other
2628,259,22,Other
2628,302,63,Other
2628,215,0,Other
26280273,479,0,Other
26280273,236,4,Other
26280273,353,10,Other
26280273,98,8,Other
26280273,44,0,Other
26280273,8,5,Other
26280273,206,5,Other
26280273,217,0,Other
26320990,407,79,Mystery
26320990,31,91,Mystery
26320990,96,81,Mystery
26320990,143,100,Mystery
26320990,201,87,Mystery
26320990,223,76,Mystery
26320990,286,88,Mystery
26320990,424,77,Mystery
26337781,239,20,Other
26337781,317,4,Other
